current_video_id,file_name,source_path,recommended_keyframe_timestamps,review_goal,local_media_generated,status
cfv_0084,只需一个小球腰细了臀部翘了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球腰细了臀部翘了.mp4,0.00s；2.53s；5.06s；7.59s；10.12s；12.46s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0085,只需一个小球让盆底肌越练越紧.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球让盆底肌越练越紧.mp4,0.00s；7.66s；15.32s；22.97s；30.63s；38.09s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0086,只需一个小球跑跳尴尬没有了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球跑跳尴尬没有了.mp4,0.00s；4.42s；8.84s；13.26s；17.68s；21.91s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0087,只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,0.00s；3.89s；7.77s；11.66s；15.55s；19.23s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0088,只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,0.00s；3.67s；7.34s；11.01s；14.68s；18.14s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0089,只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,0.00s；2.23s；4.47s；6.70s；8.94s；10.97s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0090,只需三个动作帮你瘦臀瘦肚子.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作帮你瘦臀瘦肚子.mp4,0.00s；3.85s；7.70s；11.55s；15.40s；19.05s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0091,只需三个动作臀饱满腰背挺拔6.15.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作臀饱满腰背挺拔6.15.mp4,0.00s；3.27s；6.55s；9.82s；13.10s；16.17s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0092,只需三个动作让P底紧致Q弹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作让P底紧致Q弹.mp4,0.00s；3.23s；6.46s；9.68s；12.91s；15.94s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0093,只需两个动作肚子平了臀翘了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需两个动作肚子平了臀翘了.mp4,0.00s；3.21s；6.42s；9.63s；12.84s；15.85s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0094,只需四个动作告别松弛漏水尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需四个动作告别松弛漏水尴尬.mp4,0.00s；4.09s；8.17s；12.26s；16.35s；20.23s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0095,只需四个动作臀翘了小肚子平了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需四个动作臀翘了小肚子平了.mp4,0.00s；3.39s；6.79s；10.18s；13.58s；16.77s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0096,四个动作修复盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/四个动作修复盆底肌.mp4,0.00s；6.52s；13.03s；19.55s；26.06s；32.38s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0097,四个动作告别跑跳漏水的问题6.1（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/四个动作告别跑跳漏水的问题6.1（2）.mp4,0.00s；5.09s；10.19s；15.28s；20.38s；25.27s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0098,女性再懒也要练这四个动作6.5.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/女性再懒也要练这四个动作6.5.mp4,0.00s；3.19s；6.38s；9.57s；12.76s；15.75s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0099,宝妈必看.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/宝妈必看.mp4,0.00s；7.64s；15.29s；22.93s；30.58s；38.02s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0100,小肚子凸出.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小肚子凸出.mp4,0.00s；4.72s；9.45s；14.17s；18.89s；23.41s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0101,小腹凸出 妈妈臀就练这几个动作6.15.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小腹凸出 妈妈臀就练这几个动作6.15.mp4,0.00s；4.76s；9.52s；14.28s；19.04s；23.60s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0102,小腹突出.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小腹突出.mp4,0.00s；2.40s；4.80s；7.20s；9.60s；11.80s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0103,居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,0.00s；7.33s；14.66s；21.98s；29.31s；36.44s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0104,悬垂腹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/悬垂腹.mp4,0.00s；5.42s；10.85s；16.27s；21.70s；26.92s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0105,悬垂腹别盲目的去卷腹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/悬垂腹别盲目的去卷腹.mp4,0.00s；2.56s；5.13s；7.69s；10.25s；12.62s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0106,想要小腹平坦一个小球帮你搞定6.4（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/想要小腹平坦一个小球帮你搞定6.4（2）.mp4,0.00s；6.44s；12.88s；19.32s；25.76s；32.01s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0107,扁平臀臀凹陷就练这两个动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/扁平臀臀凹陷就练这两个动作.mp4,0.00s；2.78s；5.56s；8.34s；11.13s；13.71s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0108,新手练八爪鱼只需一个瑜伽小球6.11.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/新手练八爪鱼只需一个瑜伽小球6.11.mp4,0.00s；3.76s；7.51s；11.27s；15.03s；18.59s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0109,日常练习10分钟练出灵动的蜜桃臀6.3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/日常练习10分钟练出灵动的蜜桃臀6.3.mp4,0.00s；2.15s；4.30s；6.45s；8.60s；10.55s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0110,松弛漏氵.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/松弛漏氵.mp4,0.00s；12.51s；25.02s；37.53s；50.04s；62.35s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0111,每天十分钟.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天十分钟.mp4,0.00s；1.88s；3.76s；5.64s；7.52s；9.20s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0112,每天坚持这个动作让你越练越J致6.9.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天坚持这个动作让你越练越J致6.9.mp4,0.00s；8.53s；17.06s；25.59s；34.12s；42.45s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0113,每天睡前练习盆底肌会越练越紧6.3（4）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天睡前练习盆底肌会越练越紧6.3（4）.mp4,0.00s；5.64s；11.28s；16.91s；22.55s；27.99s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0114,每天碎片10分钟告别“小腹婆”.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天碎片10分钟告别“小腹婆”.mp4,0.00s；2.00s；4.00s；6.00s；8.01s；9.81s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0115,每天练习5分钟腹直肌分离不见了6.11.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习5分钟腹直肌分离不见了6.11.mp4,0.00s；2.18s；4.37s；6.55s；8.73s；10.71s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0116,每天练习五组告别小腹凸出困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习五组告别小腹凸出困扰.mp4,0.00s；11.74s；23.48s；35.22s；46.96s；58.50s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0117,每天练习这个动作越练越有力量6.6.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习这个动作越练越有力量6.6.mp4,0.00s；7.18s；14.37s；21.55s；28.74s；35.72s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0118,每天练瑜伽小球告别跑跳漏水尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练瑜伽小球告别跑跳漏水尴尬.mp4,0.00s；4.80s；9.59s；14.39s；19.19s；23.79s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0119,王炸臀桥.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/王炸臀桥.mp4,0.00s；2.46s；4.92s；7.38s；9.84s；12.11s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0120,甩掉小肚腩.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/甩掉小肚腩.mp4,0.00s；4.13s；8.26s；12.39s；16.51s；20.44s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0121,疼痛不舒服的这个动作帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/疼痛不舒服的这个动作帮你改变.mp4,0.00s；6.21s；12.43s；18.64s；24.85s；30.87s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0122,盆底肌没有感觉就练这个动作6.5（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底肌没有感觉就练这个动作6.5（2）.mp4,0.00s；5.48s；10.95s；16.43s；21.90s；27.18s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0123,盆底高张多练这个动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底高张多练这个动作.mp4,0.00s；9.93s；19.86s；29.79s；39.72s；49.44s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0124,盆盆底松C一个小球让你紧致.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松C一个小球让你紧致.mp4,0.00s；5.21s；10.42s；15.63s；20.84s；25.85s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0125,盆盆底松松的一个小球帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松松的一个小球帮你改变.mp4,0.00s；8.27s；16.54s；24.81s；33.08s；41.15s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0126,腹横肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/腹横肌.mp4,0.00s；3.00s；6.00s；9.00s；12.00s；14.80s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0127,蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,0.00s；6.30s；12.59s；18.89s；25.19s；31.29s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0128,跑跳漏水尴尬一个小球告别困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别困扰.mp4,0.00s；5.09s；10.19s；15.28s；20.38s；25.27s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0129,跑跳漏水尴尬一个小球告别尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别尴尬.mp4,0.00s；5.09s；10.19s；15.28s；20.38s；25.27s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0130,跑跳漏水尴尬就练这几个动作6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬就练这几个动作6.16.mp4,0.00s；4.89s；9.79s；14.68s；19.58s；24.27s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0131,1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/1.mp4,0.00s；5.42s；10.85s；16.27s；21.70s；26.92s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0132,2.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/2.mp4,0.00s；2.42s；4.85s；7.27s；9.70s；11.92s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0133,3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3.mp4,0.00s；4.72s；9.45s；14.17s；18.89s；23.41s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0134,3c1f730c6718638e03e080ee7f2bb1c4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3c1f730c6718638e03e080ee7f2bb1c4.mp4,0.00s；8.07s；16.14s；24.21s；32.29s；40.16s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0135,4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/4.mp4,0.00s；7.66s；15.33s；22.99s；30.65s；38.11s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0136,5.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/5.mp4,0.00s；4.13s；8.26s；12.39s；16.51s；20.44s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0137,下腹部坠胀这一式帮你搞定6.5（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/下腹部坠胀这一式帮你搞定6.5（3）.mp4,0.00s；7.24s；14.49s；21.73s；28.98s；36.02s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0138,产后三个动作告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/产后三个动作告别妈妈臀（复制.mp4,0.00s；2.19s；4.37s；6.56s；8.75s；10.74s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0139,只需一个瑜伽小球告别跑跳（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球告别跑跳（复制.mp4,0.00s；4.09s；8.17s；12.26s；16.35s；20.23s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0140,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球让你告别妈妈臀（复制.mp4,0.00s；2.45s；4.89s；7.34s；9.79s；12.04s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0141,只需一个瑜伽球告别盆盆松（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球告别盆盆松（复制.mp4,0.00s；1.88s；3.76s；5.64s；7.52s；9.20s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0142,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球练出紧致的盆底肌（复制.mp4,0.00s；2.64s；5.28s；7.91s；10.55s；12.99s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0143,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,0.00s；1.95s；3.90s；5.85s；7.80s；9.55s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0144,钻石式臀桥告别产后妈妈臀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/钻石式臀桥告别产后妈妈臀.mp4,0.00s；11.41s；22.83s；34.24s；45.66s；56.87s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0145,青蛙趴变式改善骨盆前倾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/青蛙趴变式改善骨盆前倾.mp4,0.00s；2.00s；4.00s；6.00s；8.01s；9.81s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0146,高段位的女性都在练习八爪鱼.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练习八爪鱼.mp4,0.00s；2.66s；5.31s；7.97s；10.63s；13.08s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0147,高段位的女性都在练习盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练习盆底肌.mp4,0.00s；3.15s；6.30s；9.45s；12.59s；15.54s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0148,高段位的女性都在练八爪鱼6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练八爪鱼6.16.mp4,0.00s；4.30s；8.60s；12.90s；17.20s；21.30s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0149,高段位的女性都开始练盆底肌6.10.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都开始练盆底肌6.10.mp4,0.00s；2.23s；4.47s；6.70s；8.94s；10.97s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0150,高段位的女性都想拥有蜜桃臀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都想拥有蜜桃臀.mp4,0.00s；3.75s；7.50s；11.24s；14.99s；18.54s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0151,悬垂腹大肚子躺着就能变小.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/悬垂腹大肚子躺着就能变小.mp4,0.00s；6.43s；12.85s；19.28s；25.71s；31.94s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0152,收紧盆底肌每天坚持五分钟.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/收紧盆底肌每天坚持五分钟/收紧盆底肌每天坚持五分钟.mp4,0.00s；8.22s；16.43s；24.65s；32.86s；40.88s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0153,椅子上一个动作轻松闭合花园.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/椅子上一个动作轻松闭合花园/椅子上一个动作轻松闭合花园.mp4,0.00s；17.03s；34.06s；51.09s；68.12s；84.95s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0154,每天10分钟臀不塌了胯不宽了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天10分钟臀不塌了胯不宽了.mp4,0.00s；4.74s；9.48s；14.22s；18.97s；23.51s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0155,每天3分钟缓解腹部胀气.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天3分钟缓解腹部胀气.mp4,0.00s；6.11s；12.21s；18.32s；24.43s；30.33s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0156,每天坚持一分钟收紧盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天坚持一分钟收紧盆底肌.mp4,0.00s；15.83s；31.65s；47.48s；63.31s；78.93s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0157,每天坚持这个动作盆底肌J了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天坚持这个动作盆底肌J了/每天坚持这个动作盆底肌J了.mp4,0.00s；9.16s；18.33s；27.49s；36.65s；45.61s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0158,每天坚持这个动作臀饱满了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天坚持这个动作臀饱满了.mp4,0.00s；3.32s；6.64s；9.96s；13.28s；16.40s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0159,用产品就能治疗脱垂膨出？.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/用产品就能治疗脱垂膨出？.mp4,0.00s；26.52s；53.03s；79.55s；106.07s；132.39s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0160,盆底肌松了人真的会变丑.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/盆底肌松了人真的会变丑.mp4,0.00s；10.98s；21.97s；32.95s；43.93s；54.71s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0161,盆底高张疼痛每天两分钟蝴蝶开合.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/盆底高张疼痛每天两分钟蝴蝶开合.mp4,0.00s；8.66s；17.31s；25.97s；34.63s；43.08s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0162,直播切片1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/直播切片1/直播切片1.mp4,0.00s；45.92s；91.84s；137.76s；183.68s；229.40s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0163,练这个动作腰细了盆底紧了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/练这个动作腰细了盆底紧了.mp4,0.00s；9.09s；18.18s；27.26s；36.35s；45.24s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0164,背变厚了？可能不是胖.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/背变厚了？可能不是胖.mp4,0.00s；10.42s；20.84s；31.26s；41.68s；51.90s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0165,腹内压小肚子凸出趴着就能变小.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/腹内压小肚子凸出趴着就能变小.mp4,0.00s；3.37s；6.73s；10.10s；13.47s；16.63s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
cfv_0166,轻度脱垂忍忍就能好？.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/轻度脱垂忍忍就能好？.mp4,0.00s；23.39s；46.78s；70.18s；93.57s；116.76s,人工确认开头钩子、中段动作/解释、结尾收束是否同题连续,no,pending_manual_visual_review
