candidate_id,recording_id,source_file,start_time,end_time,duration_seconds,candidate_type,usable_structure_name,clip_value_type,speech_summary,action_summary,normalized_action_id,problem_category_id,speech_complete_unit,action_complete_cycle,speech_action_sync,visual_obstruction_risk,missing_part,recommended_editor_action,stage1_priority,manual_review_items,source_evidence,status
live_cand_0001,rec_001,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/5月13日直播素材.MP4,00:04:00.000,00:06:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,跟练,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 454。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_001_t003; structure_reason=action_kb_recommended_structure; keyword_count=1; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_001_5月13日直播素材.json,screening_candidate_pending_manual_review_score_7
live_cand_0059,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:10:00.000,00:12:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 522。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t006; structure_reason=action_kb_recommended_structure; keyword_count=4; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0060,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:12:00.000,00:14:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 576。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t007; structure_reason=action_kb_recommended_structure; keyword_count=1; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0061,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:14:00.000,00:16:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,纠错,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 620。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t008; structure_reason=action_kb_recommended_structure; keyword_count=5; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0062,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:16:00.000,00:18:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 566。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t009; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0067,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:26:00.000,00:28:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 619。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t014; structure_reason=action_kb_recommended_structure; keyword_count=5; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0068,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:28:00.000,00:30:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 641。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t015; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0071,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:34:00.000,00:36:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,风险,机器转写高层摘要：口播功能=风险；主题=问题问答/原因解释 / 误区纠错/风险提醒 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 639。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t018; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
live_cand_0072,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:36:00.000,00:38:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,跟练,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 599。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t019; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0073,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:38:00.000,00:40:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 538。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t020; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0075,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:42:00.000,00:44:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,纠错,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 487。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t022; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0076,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:44:00.000,00:46:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,风险,机器转写高层摘要：口播功能=风险；主题=盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 626。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t023; structure_reason=action_kb_recommended_structure; keyword_count=4; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
live_cand_0077,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:46:00.000,00:48:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 541。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t024; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0078,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:48:00.000,00:50:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,信任,机器转写高层摘要：口播功能=信任；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 545。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t025; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0080,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:52:00.000,00:54:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,信任,机器转写高层摘要：口播功能=信任；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 565。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t027; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0082,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,00:56:00.000,00:58:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,工具演示,机器转写高层摘要：口播功能=异议；主题=工具/道具演示 / 胸部/呼吸练习 / 问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 540。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t029; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0085,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:02:00.000,01:04:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 613。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t032; structure_reason=action_kb_recommended_structure; keyword_count=4; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
live_cand_0087,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:06:00.000,01:08:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,跟练,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 586。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t034; structure_reason=action_kb_recommended_structure; keyword_count=1; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_7
live_cand_0089,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:10:00.000,01:12:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 434。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t036; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
live_cand_0091,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:14:00.000,01:16:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,工具演示,机器转写高层摘要：口播功能=异议；主题=工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 动作/问题关键词命中；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 538。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t038; structure_reason=action_kb_recommended_structure; keyword_count=3; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0092,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:16:00.000,01:18:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,工具演示,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 586。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation；health_business_customer_review,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t039; structure_reason=action_kb_recommended_structure; keyword_count=2; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_6
live_cand_0093,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:18:00.000,01:20:00.000,120,speech_action_pair,多动作组合 + 同一主题推进 + 轻跟练收束,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 412。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,presenter_step_count_or_page_turn,course_step_explain,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t040; structure_reason=action_kb_recommended_structure; keyword_count=1; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
live_cand_0094,rec_002,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,01:20:00.000,01:22:00.000,120,speech_action_pair,痛点/人群点名 + 单动作完整循环 + 坚持建议,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 459。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,文本命中动作/道具/发力词族；画面动作完整性待视觉复核。,course_pelvic_floor_training_reference,pelvic_floor_training,machine_transcript_window_pending_manual_review,pending_visual_review,same_window_text_keyword_candidate_pending_visual_review,pending_visual_review,manual_asr_correction；visual_action_cycle_confirmation,适合二次加工；建议补字幕、扩前后文或与邻近动作窗口拼接。,B,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,timeline=rec_002_t041; structure_reason=action_kb_recommended_structure; keyword_count=4; transcript=/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/api_outputs/full_live_material_screening/asr_transcripts/rec_002_C5824.json,screening_candidate_pending_manual_review_score_8
