_source_file_id,_source_line_number,_source_path,action_id,lesson_id,start_time,end_time,action_label,action_description_cn,body_part,expression,gaze,camera_state,confidence,review_flag
SRC00341,66,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000065,L0001,00:01:45.360,00:01:47.240,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,67,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000066,L0001,00:01:47.240,00:01:48.680,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,68,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000067,L0001,00:01:48.680,00:01:49.800,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,69,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000068,L0001,00:01:49.800,00:01:51.000,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,70,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000069,L0001,00:01:51.000,00:01:52.600,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,71,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000070,L0001,00:01:52.600,00:01:53.560,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,72,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000071,L0001,00:01:53.560,00:01:54.320,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,73,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000072,L0001,00:01:54.320,00:01:55.400,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,74,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000073,L0001,00:01:55.400,00:01:57.360,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,75,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000074,L0001,00:01:57.360,00:01:58.560,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,76,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000075,L0001,00:01:58.560,00:02:00.680,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,77,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000076,L0001,00:02:00.680,00:02:02.880,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,78,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000077,L0001,00:02:02.880,00:02:05.040,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,79,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000078,L0001,00:02:05.040,00:02:06.520,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,80,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000079,L0001,00:02:06.520,00:02:08.080,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
SRC00341,81,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,A_L0001_S000080,L0001,00:02:08.080,00:02:09.920,slide_or_scene_no_presenter_detected,与逐字稿原句对照的动作标签：slide_or_scene_no_presenter_detected；来源：video_sample_feature,screen_or_courseware,no_face_detected,no_face_detected,scene_no_presenter_detected,low,待复核_visual_nearest_sample
