_source_file_id,_source_line_number,_source_path,row_id,lesson_id,start_time,end_time,transcript_text,slide_title,visible_text,visual_focus,presenter_action,expression,gaze,prosody_label,confidence,review_flag
SRC00344,63,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000062,L0001,00:01:40.800,00:01:42.200,那就是最适合你的,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,64,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000063,L0001,00:01:42.200,00:01:42.880,而且的话呢,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,65,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000064,L0001,00:01:42.880,00:01:45.360,我们要在持续不断的一个姿势下,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,66,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000065,L0001,00:01:45.360,00:01:47.240,你才会被充分的激活,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,67,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000066,L0001,00:01:47.240,00:01:48.680,所以我们学很多招数,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,conclusion_summary,low,待复核_visual_nearest_sample
SRC00344,68,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000067,L0001,00:01:48.680,00:01:49.800,并不代表我们一次,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,69,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000068,L0001,00:01:49.800,00:01:51.000,就要用很多招数,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,70,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000069,L0001,00:01:51.000,00:01:52.600,但是当你要用的时候,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,71,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000070,L0001,00:01:52.600,00:01:53.560,哎你知道,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,72,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000071,L0001,00:01:53.560,00:01:54.320,我可以这样,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,73,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000072,L0001,00:01:54.320,00:01:55.400,这样这样这样,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,74,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000073,L0001,00:01:55.400,00:01:57.360,我们就可以变成不同的姿势,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,75,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000074,L0001,00:01:57.360,00:01:58.560,当然你会发现,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,76,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000075,L0001,00:01:58.560,00:02:00.680,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,77,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000076,L0001,00:02:00.680,00:02:02.880,也会伴随着角色的变化,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,78,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000077,L0001,00:02:02.880,00:02:05.040,比如说女上位的时候,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,example_intro,low,待复核_visual_nearest_sample
SRC00344,79,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000078,L0001,00:02:05.040,00:02:06.520,当女生在上面,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,80,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000079,L0001,00:02:06.520,00:02:08.080,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,81,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000080,L0001,00:02:08.080,00:02:09.920,你就会有一种俯视她,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
