_source_file_id,_source_line_number,_source_path,action_id,lesson_id,chunk_id,start_time,end_time,action_label,action_description_cn,body_part,expression,gaze,camera_state,confidence,review_flag
SRC00057,69,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000068,L0035,L0035_C0002,00:05:00.000,00:10:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,70,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000069,L0035,L0035_C0003,00:10:00.000,00:15:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,71,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000070,L0035,L0035_C0004,00:15:00.000,00:20:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,72,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000071,L0035,L0035_C0005,00:20:00.000,00:23:53.932,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,73,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000072,L0036,L0036_C0001,00:00:00.000,00:05:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,74,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000073,L0036,L0036_C0002,00:05:00.000,00:10:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,75,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000074,L0036,L0036_C0003,00:10:00.000,00:13:06.285,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,76,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000075,L0037,L0037_C0001,00:00:00.000,00:05:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,77,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000076,L0037,L0037_C0002,00:05:00.000,00:09:03.543,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,78,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000077,L0038,L0038_C0001,00:00:00.000,00:05:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,79,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000078,L0038,L0038_C0002,00:05:00.000,00:06:41.401,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,80,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000079,L0039,L0039_C0001,00:00:00.000,00:01:38.599,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
SRC00057,81,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,A000080,L0040,L0040_C0001,00:00:00.000,00:05:00.000,low_confidence_action_pending_review,已按视频时间轴建立动作观察窗口；未进行可靠人体姿态识别，需人工或后续视觉模型复核。,unknown_pending_review,unknown_pending_review,unknown_pending_review,unknown_pending_review,low,待复核_action_low_confidence
