source_category,file_name,has_existing_parse,existing_parse_path,missing_fields,needs_reparse,reason
ai_needed_final_video,女性再懒也要练这四个动作6.5.mp4,yes,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/素材解析_pipeline_material_analysis/08_finished_video_analysis/前100条阿里多模态复核矩阵_ali_multimodal_recheck_matrix_100.csv,content_archetype；route_decision；problem_action_bridge_seconds；tts_action_alignment；repackaging_value_score；needs_adjacent_merge；candidate_status,no_schema_backfill_only,existing_ali_recheck_can_be_reused_new_schema_fields_missing_in_old_csv
ai_needed_final_video,宝妈必看.mp4,yes,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/素材解析_pipeline_material_analysis/08_finished_video_analysis/前100条阿里多模态复核矩阵_ali_multimodal_recheck_matrix_100.csv,content_archetype；route_decision；problem_action_bridge_seconds；tts_action_alignment；repackaging_value_score；needs_adjacent_merge；candidate_status,no_schema_backfill_only,existing_ali_recheck_can_be_reused_new_schema_fields_missing_in_old_csv
ai_needed_final_video,小肚子凸出.mp4,yes,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/素材解析_pipeline_material_analysis/08_finished_video_analysis/前100条阿里多模态复核矩阵_ali_multimodal_recheck_matrix_100.csv,content_archetype；route_decision；problem_action_bridge_seconds；tts_action_alignment；repackaging_value_score；needs_adjacent_merge；candidate_status,no_schema_backfill_only,existing_ali_recheck_can_be_reused_new_schema_fields_missing_in_old_csv
ai_needed_final_video,小腹凸出 妈妈臀就练这几个动作6.15.mp4,yes,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/素材解析_pipeline_material_analysis/08_finished_video_analysis/前100条阿里多模态复核矩阵_ali_multimodal_recheck_matrix_100.csv,content_archetype；route_decision；problem_action_bridge_seconds；tts_action_alignment；repackaging_value_score；needs_adjacent_merge；candidate_status,no_schema_backfill_only,existing_ali_recheck_can_be_reused_new_schema_fields_missing_in_old_csv
ai_needed_final_video,小腹突出.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,悬垂腹.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,悬垂腹别盲目的去卷腹.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,想要小腹平坦一个小球帮你搞定6.4（2）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,扁平臀臀凹陷就练这两个动作.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,新手练八爪鱼只需一个瑜伽小球6.11.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,日常练习10分钟练出灵动的蜜桃臀6.3.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,松弛漏氵.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天十分钟.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天坚持这个动作让你越练越J致6.9.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天睡前练习盆底肌会越练越紧6.3（4）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天碎片10分钟告别“小腹婆”.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天练习5分钟腹直肌分离不见了6.11.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天练习五组告别小腹凸出困扰.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天练习这个动作越练越有力量6.6.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,每天练瑜伽小球告别跑跳漏水尴尬.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,王炸臀桥.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,甩掉小肚腩.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,疼痛不舒服的这个动作帮你改变.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,盆底肌没有感觉就练这个动作6.5（2）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,盆底高张多练这个动作.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,盆盆底松C一个小球让你紧致.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,盆盆底松松的一个小球帮你改变.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,腹横肌.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,跑跳漏水尴尬一个小球告别困扰.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,跑跳漏水尴尬一个小球告别尴尬.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,跑跳漏水尴尬就练这几个动作6.16.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,2.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3c1f730c6718638e03e080ee7f2bb1c4.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,4.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,5.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,下腹部坠胀这一式帮你搞定6.5（3）.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,产后三个动作告别妈妈臀（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,只需一个瑜伽小球告别跑跳（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,只需一个瑜伽球告别盆盆松（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,钻石式臀桥告别产后妈妈臀.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,青蛙趴变式改善骨盆前倾.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,高段位的女性都在练习八爪鱼.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,高段位的女性都在练习盆底肌.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,高段位的女性都在练八爪鱼6.16.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,高段位的女性都开始练盆底肌6.10.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,高段位的女性都想拥有蜜桃臀.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,悬垂腹大肚子躺着就能变小.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-9  解决姨妈痛非常简单.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-9 夫妻情感破局简单小技巧yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-11 50岁停水停电忽视她才可怕.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-12 女人50岁该如何保养.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-16-样品.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-18  女人50岁绝经必听保养秘决.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1-22 送男友最好礼物就是你自己.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.26古法养巢1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.26古法养巢2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.26回春功1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.26回春功2(1).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.26回春功2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.28古法暖巢1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.28古法暖巢2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.28回春功1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.28回春功2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.30古法回春功1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.30古法回春功2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.30古法暖巢1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.30古法暖巢2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.31古法回春功1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.31古法回春功2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.31古法暖巢1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1.31古法暖巢2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月2日 绝经后花蔫了该如何养护它yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月2日 靠下半身思考的爱是真爱嘛.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月3日 夫妻生活不舒服一招轻松解决yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月4日 为什么老公出轨还总是原谅他 .mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月4日 什么是送给男人最好的礼物yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月4日 椰子油老了之后才需要润滑吗yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月4日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月4日为什么弟弟都喜欢姐姐.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月5日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月6日 G点是一个点嘛.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月6日 女人40岁后用椰子油正常吗yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月6日 征服男人的技巧真的很简单  小红书.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月6日 男人家具尺寸小嫌弃女房子大  小红书.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月6日女人40岁后用椰子油正常吗yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月8日 女性绝经过后如何保养yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月8日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月9日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月10日彭睿老师样片.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月11日 彭睿老师样片.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月11日 生理性喜欢才是真喜欢嘛.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月12日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月12日彭瑞样品.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月13日 需求旺盛的女生到底是什么样.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月13日当中年遇心上人该不该勇敢.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月14日-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月14日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月14日怎么样缓解绝经带来的烦恼.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月15日   绝经后轻松你一定要注意yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月15日  床品即人品.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月15日 中年女性漏尿心理比生理压力大.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月15日 看一个男人是爱还是控制呢.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月15日老房子着火一发不可收拾.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月16-3.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月16日-2.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月16日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月17日   男人出轨了还需要挽回吗.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月17日  女性绝经保养一定要选对yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月17日 另一半有了新欢怎么办.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月17日 婚姻是选择大于努力.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月17日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月18日 样品2.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月18日 样品.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日 (7).mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(1).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(2).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(3).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(4).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(5).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(6).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(7).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日(8).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月20日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月22日 亲密关系当中冷漠比冲突更可怕.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月23日 爱一个人需要结果吗.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,1月23日 酗酒的男人能不能嫁.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,2月24日(2).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,2月26日(2).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,2月26日(3).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,2月26日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3.7-1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3.7.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3个心机小技巧，让他心甘情愿为你服务.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(1).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(2).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(3).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(4).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(5).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(6).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(7).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(8).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(9).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(10).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(11).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(12).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(13).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(14).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(15).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(16).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(17).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(18).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日(19).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月2日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日2.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日3.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日4.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日5.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日6.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,3月27日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,4月7日.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,6月18日 (5).mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,6月23日 (4)-1.mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,6月27日.MOV,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,7月18日 (2).mov,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,8月24日 女人为什么要掉球球.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,8月24日 学会吊球球让老公爱上回家.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-25-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-25-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-25-2yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-25-快手.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-26-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-26-2yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-27-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-27-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-27-2.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-1yx - 副本.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-2.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-2yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-3.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-28-快手.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-29-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-29-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-29-2yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-29-2快手.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-30-1yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9-30-2yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9月4日四五十岁女人要像钻石一样闪耀yx.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,9月30日.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
ai_needed_final_video,10-1.mp4,no,,all_new_required_fields,no_outside_authorized_limit,outside_first_100_pending_not_analyzed
